city,country,date,pm25,pm10,no2,so2,co,o3,temperature_c,humidity,wind_kph,aqi,category
Los Angeles,USA,2020-07-01,88.75146005764947,131.81535366305994,27.771585675975807,8.678864808496625,0.8694802865153277,31.748330119914712,6.482015753485328,75.74021088481298,17.300422646056802,91.08590819995253,Moderate
Los Angeles,USA,2020-08-01,89.5595586320595,111.26426863250883,12.364021904308636,9.809120070355545,0.4358635363296579,44.63376129244322,12.889466488555488,74.83090239991735,18.58717193061579,81.58362645946492,Moderate
Los Angeles,USA,2020-09-01,74.14063442362013,93.35206094032372,10.309856647295698,7.749269298624558,0.4788760176043504,50.75407374471072,10.105465987999585,95.0,10.64301091303891,68.9745386830099,Moderate
Los Angeles,USA,2020-10-01,58.86868264732037,90.27343349278134,14.723762751241532,1.453989172483329,0.596494483048637,37.76537214674149,9.998003458644643,72.09856436860318,9.70868434937251,60.81321739255901,Moderate
Los Angeles,USA,2020-11-01,66.92376719883372,107.79290739410769,5.0,2.335108796417437,0.4242018557159879,45.761346441483916,6.987098063013294,73.78125109793731,17.319699081644035,66.45486035528164,Moderate
Los Angeles,USA,2020-12-01,83.51699052884055,141.4804803950445,13.528504868877107,6.5079594886713314,0.3714059404338752,38.57787360348284,13.925491684577636,78.74576864762915,15.215208208139611,83.47320028753971,Moderate
Los Angeles,USA,2021-01-01,69.21351343801386,109.74610230836636,17.497399680679017,8.913347359612558,0.7514414981960214,30.23931814465837,21.10339792168675,81.56034492500291,12.02922549096253,72.7414834745097,Moderate
Los Angeles,USA,2021-02-01,106.71612178916398,168.3420784263605,37.90562088403289,8.72085893274563,0.9517938440986534,17.27174785462428,18.342269752819938,50.21954678256345,13.32749655754529,111.00658928816031,Unhealthy for Sensitive
Los Angeles,USA,2021-03-01,122.18170269142544,155.40593180638808,18.722132497110398,9.643155929778455,0.8892448232650505,12.408543225863383,21.31653330608125,79.075575098071,14.246254807853202,115.15486945849443,Unhealthy for Sensitive
Los Angeles,USA,2021-04-01,102.34046199425096,117.8152075921763,24.83302554499168,11.470048853044775,0.7696799304788364,41.439440893253256,29.437433156226078,24.622861200135894,14.745817259077711,95.14742057427335,Moderate
Los Angeles,USA,2021-05-01,86.46436231412268,117.88402892479733,40.47972071621418,8.571294112677863,1.2054654268785185,17.997275050651936,21.435325692270304,60.43637846763459,7.283141578870783,91.55804951383968,Moderate
Los Angeles,USA,2021-06-01,102.09012613454976,129.44623085713314,40.131254842983,16.033135257704565,1.0064930521102293,9.806300340459867,16.610361489936242,76.50366723779933,10.169322137524876,101.22137785755709,Unhealthy for Sensitive
Los Angeles,USA,2021-07-01,91.0713789912537,126.08871558830651,31.197072427434694,7.941673577301356,0.5134816686877837,17.0505752552014,14.264170466775106,30.075576426635262,6.799228633626241,88.11509444203483,Moderate
Los Angeles,USA,2021-08-01,99.26235767580796,111.88678313667334,30.58611045720989,10.65715320053168,0.3128275697641121,46.63163752154959,10.07163142713711,47.77737023428074,12.848413897053083,88.12165797618155,Moderate
Los Angeles,USA,2021-09-01,79.47400816253621,88.68558504502047,11.538010944885258,7.0547367444130025,0.5520138848079181,19.686484212957804,15.30353129389786,55.10312185235224,18.71321975889613,72.09546184909352,Moderate
Los Angeles,USA,2021-10-01,83.9877280066906,111.84323080312599,15.567779325117968,5.5096422698717635,0.37546009603588115,37.918777496427246,1.5489934573881703,56.15952864583683,13.398408388084098,78.07266185751017,Moderate
Los Angeles,USA,2021-11-01,81.36947764723514,120.21247595942518,10.79646920007038,6.199290389879283,0.6430577460502571,32.36324546519325,12.477028511821892,72.60618217589831,7.427437360721187,80.37440616073573,Moderate
Los Angeles,USA,2021-12-01,59.29348651031757,92.84457400986412,10.235439165745161,7.974625476843446,0.559561469513221,32.823187967727804,17.691437963910328,74.88124523482045,14.254038544002555,60.764165319870095,Moderate
Los Angeles,USA,2022-01-01,101.4112915393509,131.02640673158697,25.16803073306207,7.282325606390734,0.8707949422135711,27.289595377114576,10.708337219641354,88.68476459759955,16.26090833018767,98.27680876536985,Moderate
Los Angeles,USA,2022-02-01,69.24100465187638,89.81934310598314,26.42581190568074,13.14099928716687,0.9583325387925872,31.24119817052155,24.39841856484996,57.31629840729628,9.410982514056673,71.7343779908164,Moderate
Los Angeles,USA,2022-03-01,95.31545458966805,130.09780832079934,28.242960345747488,9.959473818357363,1.0339676910321394,27.478159376909858,33.1654195545443,49.17032187753941,14.547341717678744,96.37280736285683,Moderate
Los Angeles,USA,2022-04-01,102.45485628487329,117.70108849112992,41.98033273144384,6.989080308841362,0.6185072451246889,12.81555778747564,23.50586993801707,59.66361348397007,19.90142486779821,95.39623719354122,Moderate
Los Angeles,USA,2022-05-01,104.69771536976756,122.15276031813885,32.38074579813697,9.979778619719205,0.8722925149588285,14.516319950954072,23.3228856390937,74.73694637079153,16.815503213425036,99.21018101489028,Moderate
Los Angeles,USA,2022-06-01,96.65778365910381,128.06405765047325,30.71098404905395,11.737098641800003,0.7197559056228326,27.24092481810417,20.088146805472565,58.965141478232475,9.907960864578135,93.87613918669066,Moderate
Los Angeles,USA,2022-07-01,86.03966794460626,127.13558463703411,28.9839863299636,6.704173395174883,1.071993401297386,42.00411548413398,27.712614531706706,58.336020965557346,15.90523650592441,90.66925034014079,Moderate
Los Angeles,USA,2022-08-01,63.31135234463062,76.78861059514463,26.272051287313346,1.0,0.49484899566384777,27.40867338446302,11.052756505333454,67.62633963665739,18.504683356863545,60.92022861117711,Moderate
Los Angeles,USA,2022-09-01,88.49037787388717,133.69468778206945,11.724516716856389,7.339137703640267,0.822126644329038,45.66268357146857,5.413649854558376,63.2259602820436,9.139064436482279,89.2268823957222,Moderate
Los Angeles,USA,2022-10-01,79.29127614657716,105.34119701813687,6.221233051466733,4.3230471309088125,0.7475632623946923,24.05572341205633,0.8043748393235894,65.07865549577275,10.187922375058967,76.74076102066726,Moderate
Los Angeles,USA,2022-11-01,71.68450615790364,98.23117707892028,21.322545420935604,1.0074783074262994,0.6338932812381533,49.26472217894906,17.129342940582895,51.9117308351865,9.052491450707414,71.12812646500133,Moderate
Los Angeles,USA,2022-12-01,83.65355008649631,130.7832102546137,36.379191369041905,9.87122488552481,0.6135036962820216,55.60747924881988,22.28738589710243,58.7655377728139,14.886283803817422,86.12172820254494,Moderate
Los Angeles,USA,2023-01-01,93.49005724852073,142.33373766964579,35.94905246025879,6.699049019684459,0.63153827227512,12.691268962344328,25.110371543872677,73.2909534036923,11.451688715832589,94.47106985181865,Moderate
Los Angeles,USA,2023-02-01,93.14715888358002,146.2589057843753,12.63307337495672,14.552513303380541,0.5239797083570217,7.966175606448452,19.61116610772367,63.26098173408961,12.869221007623628,91.64318090808896,Moderate
Los Angeles,USA,2023-03-01,69.59649469086482,103.00563167673725,32.94729372174208,10.518017426293763,0.858144349805863,10.327226913684495,27.07396696230744,66.88039345525483,12.569281575444704,74.23519602009918,Moderate
Los Angeles,USA,2023-04-01,120.40665715695663,144.89639866451563,32.44511993973073,9.742560478216012,0.7414254335475311,18.92969640045442,17.753303743064382,46.69526041979227,9.208488429644607,111.88204035652548,Unhealthy for Sensitive
Los Angeles,USA,2023-05-01,117.98250148634,132.5636383933142,33.942362453618216,12.430518318019747,1.1141320952720528,29.85328860816071,19.317707980095527,44.62369039721311,16.050068413768294,111.8377857685492,Unhealthy for Sensitive
Los Angeles,USA,2023-06-01,84.1781878174487,117.067766708762,20.175567847011006,5.121093480071009,1.073374853488905,41.449677135012834,18.256747723105352,66.1483544458365,14.245000618174144,86.67177135181177,Moderate
Los Angeles,USA,2023-07-01,122.6921155549618,142.85082359019248,33.956599291476614,12.571362230581425,0.20865058862730407,21.894941530207813,8.668206813490503,57.19642316159386,11.808836490505849,107.66759986643628,Unhealthy for Sensitive
Los Angeles,USA,2023-08-01,68.01039425813987,88.17536810802397,14.765013231095875,11.394758238551027,0.7763279513898901,34.92027358683383,20.35960897223018,63.66052461471428,7.554863194686945,67.6810910134972,Moderate
Los Angeles,USA,2023-09-01,95.36278074289046,129.59761161478542,20.651026311632883,3.949041084659629,0.39311452558245863,52.61757339713002,-2.8277990679276748,35.62346331489685,14.033087504673023,89.13343865567924,Moderate
Los Angeles,USA,2023-10-01,76.07783703289351,94.51424145709917,16.018923828297247,2.7147389593011853,0.40257492324706073,34.07606075761131,-1.047935387758712,65.7278244191724,6.676199534355849,70.17719212645626,Moderate
Los Angeles,USA,2023-11-01,80.33077372501263,93.76395411659028,15.93784108656252,6.284008461001298,0.5098131527439458,41.03349788544181,8.254787784126012,53.470100069857715,8.137627983549505,73.64317069442136,Moderate
Los Angeles,USA,2023-12-01,87.08534516906347,124.88541291523649,21.660027881273084,1.3251174899692169,0.7086720384759869,28.37376241054154,13.994190680152112,51.05111265186225,3.780471597341924,86.48101285737258,Moderate
Los Angeles,USA,2024-01-01,66.21503659890101,77.39889499059588,25.384679573291056,3.427128400490024,0.8595472629157269,18.608582714101175,16.87419865992283,95.0,5.555977560179115,66.34274154394616,Moderate
Los Angeles,USA,2024-02-01,88.96292899341437,105.03397590887263,26.740318898917877,12.685545094309987,0.6846216260953701,33.35692112065142,12.092052017396673,65.44706266872925,18.7662744826316,83.90480072866863,Moderate
Los Angeles,USA,2024-03-01,64.74606588981587,84.77338114227263,27.285091994080567,11.395939199119251,0.8910838645860175,26.220186755943107,34.7211927033708,53.872109190593825,14.186968648420798,67.44166360761228,Moderate
Los Angeles,USA,2024-04-01,88.61135322080796,106.17355327886314,39.70662814768514,12.516689760468225,0.8158031038359473,22.89774856896413,39.52780559051807,68.06687055147539,12.695905871328636,86.53021644138538,Moderate
Los Angeles,USA,2024-05-01,108.82036695731067,148.37449678966746,30.395651053671976,8.857512284496014,0.42713909923170995,31.855676368872274,17.755439302126092,31.966093929924902,13.7962644821446,102.2780756300042,Unhealthy for Sensitive
Los Angeles,USA,2024-06-01,87.87540186113692,125.3218977091481,36.58483980596006,10.373510340992365,0.9541730387773933,10.214137542201584,28.006278302448504,62.57744611241621,11.338848344396794,90.98983502688172,Moderate
Los Angeles,USA,2024-07-01,93.33892824677437,152.7338064732821,43.16554286243517,6.537814928236557,0.780764111735861,19.086095627065298,9.280989925173742,82.64656968689435,13.608137920187689,98.67431364632317,Moderate
Los Angeles,USA,2024-08-01,76.57522504822349,121.96552530969993,26.633109476682147,5.523708527453219,0.40424725684353846,30.557067399238882,12.641103451313965,73.85482924968028,7.311338703289499,77.04402360697767,Moderate
Los Angeles,USA,2024-09-01,87.5205628569225,132.7134742146826,27.184848832595222,1.0,0.5829877834267522,28.076400009373863,2.7493453373557064,66.88904007263514,13.610210785830738,87.60339527461706,Moderate
Los Angeles,USA,2024-10-01,65.05542574408602,108.53652089373038,5.0,5.506572545626127,0.2749021905403246,64.45751979616827,5.904548273826593,66.64092191907339,12.903066495594768,63.98958153060094,Moderate
Los Angeles,USA,2024-11-01,82.85740259649513,126.30311660920505,18.130818156388667,5.863980451772816,0.29884403361177103,25.245802459847408,19.547542747025272,67.08837729749956,10.668330962749916,79.77658703149466,Moderate
Los Angeles,USA,2024-12-01,79.66281388482443,93.04161209560286,26.248586140931618,6.500508070199416,0.8188383036941895,18.075353702851814,20.706852236224293,60.129881521315156,9.29247572021032,77.21925240105028,Moderate
New York,USA,2019-01-01,15.23076924303135,21.664815219674807,11.761146625073845,7.310361285660839,0.8256280026961338,42.70125546575716,9.270680480703263,37.45852473554095,10.957059340432725,22.903819279222496,Good
New York,USA,2019-02-01,18.870993653190688,22.75525164022838,28.80770666616376,1.5760067378419507,0.7891410266964375,22.69065469791322,24.87344455369393,85.23434142418017,17.50626011819103,26.64582745354084,Good
New York,USA,2019-03-01,32.80961149733978,37.770746317726086,24.80804676791102,10.888848698619654,0.9048562769475611,14.564083834818543,24.70525998215173,43.93171740256061,16.42917268255598,38.769283608215794,Good
New York,USA,2019-04-01,35.997893512357074,43.71629662113164,36.240292988764146,11.235073522685338,0.791315045773247,12.871542173228356,25.745011593843277,51.17534173868717,20.015971954330755,41.879175188249455,Good
New York,USA,2019-05-01,5.0,10.0,42.39230885322408,7.35416625012332,0.9139454403846576,24.23816860384029,21.876505159237837,53.42170347964088,15.84310985129552,18.378685289168985,Good
New York,USA,2019-06-01,42.37470827760225,57.00417386338412,19.387687871121926,12.47370184610905,1.0543110189988316,32.21672064043235,12.096637601479395,49.632196005803394,14.957498244911672,49.307538716338684,Good
New York,USA,2019-07-01,12.710488039450015,14.739906023371361,30.703987441379105,10.441591724370817,0.5119172450864194,32.34652005155086,16.769288552765207,84.69595864019959,7.971642542774956,18.763845223346387,Good
New York,USA,2019-08-01,14.489221928743433,23.73046927995842,12.501154542213431,7.311732400059687,0.3497772847229394,44.24027019206901,8.705685044899077,54.65915469221441,15.196036903347558,18.187515314688483,Good
New York,USA,2019-09-01,10.263643421795862,14.925153846172334,5.072055591247137,7.3823033619140155,0.24419005017475676,51.127201403140255,-8.849397847130394,38.02808577516225,8.08826025259549,12.092322883184266,Good
New York,USA,2019-10-01,29.037894028226184,45.87735072711952,14.752333994907413,3.5758300300250987,0.48861087525578645,43.07801768892059,-6.97117874859638,44.77721866841431,12.97305637609086,32.95954871440822,Good
New York,USA,2019-11-01,20.766152965844277,35.10811602106909,14.867879271334182,1.2479065147798964,0.5469584036939227,22.36432417808111,10.20279154932212,94.41373770352149,13.138315511603324,26.437686947793026,Good
New York,USA,2019-12-01,16.74624910381414,18.531357345686217,24.21549930105432,7.101422536274959,0.7965381967891026,51.65474444462578,17.10059045512691,34.88688653002532,5.881692133057194,24.140952829422186,Good
New York,USA,2020-01-01,19.878198813805213,23.849267013323317,25.20872840168667,6.955960741109483,0.7397116725792583,15.656350328411543,19.0671540690619,37.13977137409455,8.806243810331786,26.61476225690904,Good
New York,USA,2020-02-01,48.47176478255497,61.96014960769591,22.929777689085853,6.818470000170837,1.326476412967478,29.933179008808892,21.293852865864118,44.6246332972818,15.801239517635965,57.03283068965553,Moderate
New York,USA,2020-03-01,29.128621869144457,40.71656289005757,34.63633255500727,5.818079667713318,1.0706295207826297,17.81801612615971,25.35789701713202,58.3675542619987,12.392641718064423,39.790414162825215,Good
New York,USA,2020-04-01,61.07634998972273,83.11858501929224,34.62188277896792,13.45658913969976,0.7875066448211464,26.32407739055521,31.807881147387107,64.32714943325794,7.719101120438174,64.60678172380034,Moderate
New York,USA,2020-05-01,27.31062967409932,45.07313945419322,31.680104953432352,6.928707678535913,0.8279560369551525,31.98543274242261,24.497493720053875,67.92035074678135,16.206698646408604,36.848576560192996,Good
New York,USA,2020-06-01,47.81124510700857,76.95303048218662,38.4976788073097,9.456169532290724,0.46780781329680166,29.296182191325858,21.453813810141778,61.5736825579306,7.893005696718762,52.60519917434145,Moderate
New York,USA,2020-07-01,14.40334326125421,23.83231501422298,33.42522282666323,11.387208312605427,0.6839168452582014,25.345498175959467,21.205621887983384,38.922601164533106,14.00413337406938,23.59015969484546,Good
New York,USA,2020-08-01,9.866203255427695,15.143241349380197,30.22341463390532,5.772718400849256,0.512053788345165,49.46977884353733,11.375883435581022,77.97766809202952,5.057758507852112,17.09124956997484,Good
New York,USA,2020-09-01,21.92037089874008,27.17634284319929,23.456792327143113,7.253447424668208,0.5361983618678613,50.891963543758955,1.5557234312447532,56.682263356422574,1.0,26.29515395927683,Good
New York,USA,2020-10-01,28.41395186792532,48.0323672514277,17.510895707761073,3.330159102464351,0.7906768954235401,55.795721457307124,1.3399798099271218,58.69719774356214,8.87286156455797,36.31270309605224,Good
New York,USA,2020-11-01,5.0,10.0,8.990530390282029,1.0,0.2853157529138374,27.95447324107271,11.118108617355638,61.84428122172297,6.96560982036128,8.752210568166577,Good
New York,USA,2020-12-01,50.0926948110276,60.12227258293354,14.688824691626671,6.832689957972501,0.6984902528016297,37.891686439078185,27.187100979376257,52.93390023623026,8.87601217999273,50.53385640038223,Moderate
New York,USA,2021-01-01,19.89833542905619,31.195628982151074,20.556183046717962,6.512092861020588,0.6663770208749412,26.266007316234305,6.785008550915123,71.93859757271211,16.1941237540304,26.897515567285136,Good
New York,USA,2021-02-01,36.49944482057597,45.064563062984,26.987578791821875,10.275435729220565,0.49685117700055353,40.47505201330061,32.571143711668654,48.30816964273421,11.449193760256064,38.5798491541301,Good
New York,USA,2021-03-01,39.4666604726966,58.92945418636877,36.33590835774058,8.335081969961543,0.8941521404845137,5.0,14.858871934842472,68.9313855294655,9.929315641947568,48.04099936151091,Good
New York,USA,2021-04-01,27.285116169579098,33.61826233281131,34.933775403599604,9.780499436224819,0.9447575903277796,19.83577103927248,33.31875291413659,92.90398638810433,11.876524908318718,36.03567561194748,Good
New York,USA,2021-05-01,30.16300247377908,45.44990445329771,42.01354105439697,5.96856254295596,0.9657147912863958,23.739973339006074,25.799134280485198,69.66482262083633,15.418790503217917,41.04628439323065,Good
New York,USA,2021-06-01,37.2434328638379,59.67172597085165,35.720056110409125,12.866690735434128,1.0338591180891346,38.82158991037527,24.540969213127497,54.993228795247184,13.58685474573329,48.19100170440534,Good
New York,USA,2021-07-01,41.85412934425364,50.07662156822381,18.464514632102112,9.254757664358001,0.7800824058476874,27.742863524306667,15.023903258248875,72.26629043814074,6.0424277614027755,44.77507744188402,Good
New York,USA,2021-08-01,22.67172692729637,28.473017126798208,20.71964918501432,8.26978587675656,1.032650944661092,31.922217650469992,11.534052293647573,66.24075525566133,17.3098131190539,31.696113946849817,Good
New York,USA,2021-09-01,17.572221319665548,25.99938660232143,18.571918168318327,5.639886143723395,0.6084973889185975,36.796530094213466,3.507085199006291,58.88576783439159,10.966506269902435,23.685375818281422,Good
New York,USA,2021-10-01,5.0,10.0,22.72011968850584,2.989901124851901,0.5754423750129041,55.65524029234341,4.539748172489086,56.67200709960203,17.52462827776236,13.026435718979625,Good
New York,USA,2021-11-01,5.0,10.0,5.0,7.059157658214755,0.7242566990944374,49.87878593211286,15.513552735001106,60.99393534208871,5.680114677497366,12.742566990944374,Good
New York,USA,2021-12-01,21.00093814245773,31.1468183142521,25.066140018428605,1.7567578205591161,0.46161838602375094,34.54413983644503,11.70337614525884,58.88145913215505,12.408221586057188,25.952724410405427,Good
New York,USA,2022-01-01,12.35754865586803,20.002112998551382,36.55011683258608,9.516505431834474,0.6942150231650259,32.696693573970705,13.389604950825321,70.61573311874432,14.890160321160309,22.01211370813996,Good
New York,USA,2022-02-01,37.89517005601909,55.92312241007547,34.86011461719603,10.256230175771076,0.9418007515177024,24.102643057127732,30.08082050814631,47.35411546911095,20.20376173164326,46.825745492523176,Good
New York,USA,2022-03-01,35.55438037626563,40.479563797287206,22.2140532209,6.112537403459264,0.9861452932641188,14.993695609222048,30.630519694613877,51.51639038413214,13.630494622030929,41.511399239948005,Good
New York,USA,2022-04-01,35.29960320179034,48.99455377795583,29.49472247919782,6.581624862876164,1.0520829312288593,27.858001586508323,27.978202932494753,40.495357853061805,13.80915457543208,44.44897423687374,Good
New York,USA,2022-05-01,35.99304531491092,52.941934260592475,24.393336524304047,12.461417681939981,1.2295300988419613,12.576559282413797,23.923875670019953,51.632081005856975,13.38749702563542,46.918848681915065,Good
New York,USA,2022-06-01,30.22787814074353,35.65769533916019,24.144983314958264,15.059726247215234,0.9281685722534019,19.28821010217203,24.00807946949311,78.49033154879004,16.698534731651076,36.964450006308,Good
New York,USA,2022-07-01,28.09158618519545,42.85192561931992,19.82450577835541,9.179789454151033,0.8362890160714571,24.205367259299297,22.623069872493417,61.71800049323196,15.800581883995328,35.77067757353136,Good
New York,USA,2022-08-01,20.000584227333395,29.723800589833452,30.538225813849486,11.54122474282908,0.6395821566925295,28.485819963855516,6.6127991616197495,57.6947903770852,12.696663785607665,27.394754802676974,Good
New York,USA,2022-09-01,24.989793564734967,37.36535571876007,11.750145930646983,14.008279709214039,0.5074691379184681,29.328119961388403,11.613026284796304,47.412718711402604,12.525058744538068,28.716653254842374,Good
New York,USA,2022-10-01,11.348953151823874,12.692572753918185,16.692759763043146,3.894537054396631,0.16628318522448204,43.992231226052795,9.530371577919187,57.75220306550939,16.29594705316013,12.679994270427096,Good
New York,USA,2022-11-01,5.0,10.0,5.0,1.0,0.9271423397491394,37.60633478347112,18.805550452922112,39.83584281079244,7.97687549423702,14.771423397491393,Good
New York,USA,2022-12-01,31.982000647345025,39.22263967116974,21.43419683541347,10.762954382511019,0.8760182708294901,28.744372984904714,12.77062473406186,69.91045279424108,12.042695063295628,37.93733071447721,Good
New York,USA,2023-01-01,20.77235990000832,34.956496989130365,19.62701305649559,8.971400382817835,0.6417020042013019,13.495087899622384,14.647040037949585,57.64904402666211,16.24960603950048,27.834436685493642,Good
New York,USA,2023-02-01,5.5629044383829225,10.0,31.88159863083761,8.57934384245727,0.5760660210747711,12.053185242790942,28.125787511649634,50.48448198032163,14.386015526922863,14.286562736861224,Good
New York,USA,2023-03-01,35.473228837447536,44.04463498327708,37.476580655629355,4.601278777908172,0.9240398592061281,18.747241536353357,32.29606248747664,65.40373613868275,8.164065458816836,43.08092095674815,Good
New York,USA,2023-04-01,27.315371852738732,32.79405777156063,39.165315364273674,10.368428179681185,1.315349596712168,23.819354522315535,28.010291530337486,70.45425181047763,14.955156636106054,40.01806216950441,Good
New York,USA,2023-05-01,32.927770034149304,41.54989894246376,32.089455245164565,11.03190670080554,0.7356963904889695,20.030586234458116,16.41556998611946,52.81995717334212,15.525611982032322,38.63255123838849,Good
New York,USA,2023-06-01,25.310859311671805,30.094761576475683,30.074334020247303,12.41564969077411,0.8692976951795984,34.98010109859652,-0.2737876473558245,88.82562057171091,12.441641487379306,32.90587825611894,Good
New York,USA,2023-07-01,40.674215547003556,49.66777559403725,16.68075258299575,8.829707457784783,0.569857292530982,40.73087345410313,13.852273842786552,68.20823907085506,8.331360779215856,41.70473263061898,Good
New York,USA,2023-08-01,22.005370119294398,32.36348144991121,36.02725813745684,6.936630473478235,0.8101308792015224,46.05525932957984,18.30921213892266,72.08095333043777,6.427980349078066,31.37995296731979,Good
New York,USA,2023-09-01,38.31694609592213,44.599232343421704,7.168982818006111,8.128676373885924,0.47631891055022235,42.066254228842965,16.386016806485976,72.7961718373212,11.690151711128534,37.39010151354045,Good
New York,USA,2023-10-01,5.0,10.0,7.5302219780782185,6.4588668762162404,0.6402345484621796,37.02436496640008,14.629947693181336,62.7491661945121,10.502305813886169,12.155367682429619,Good
New York,USA,2023-11-01,16.63890581690254,21.54324823051984,16.464378342807354,1.2791809037427426,0.1980467761255007,29.808619047845905,17.207678670583107,41.03922100168163,9.053805250122332,17.918898731781233,Good
New York,USA,2023-12-01,6.858277862399461,10.0,15.192208295973108,11.25937881374244,0.8019634178685267,28.11849654822277,25.767050637410158,77.22648230487391,9.70067446596551,15.653821725722253,Good
New York,USA,2024-01-01,5.0,10.0,43.32754058072594,4.529767324844154,0.39344082954753085,44.45384689582934,2.2315108827494416,94.92928512632349,14.900605597526965,13.267162353547903,Good
New York,USA,2024-02-01,40.53569865235443,62.05504088552122,34.60374933995544,11.943452436026961,0.8562382847938751,26.042011039518762,19.561848104703344,46.190531166999854,11.877299692532905,48.7551851504512,Good
New York,USA,2024-03-01,15.72079401365312,19.979930342107423,32.873537023486385,13.799453541751058,0.749715758265068,5.0,26.438124698786023,78.38763641992153,16.824383564278985,24.212973761612673,Good
New York,USA,2024-04-01,30.136138963492808,35.35365860775379,22.30550627523929,12.98348963040699,0.7063311090272728,21.053755061459597,15.66182153557257,45.9794853407318,15.279127736570148,34.4462768174431,Good
New York,USA,2024-05-01,16.920350981617712,28.38822249897084,37.18405194152758,15.078995455129245,0.8581762473948844,15.550113410213903,24.1060727934057,62.749292979776946,14.288912442148488,28.130022756866396,Good
New York,USA,2024-06-01,46.84986249420045,76.38981947823422,33.0717724203749,7.5606916032464,0.6674198164898103,10.973947282003065,32.247037202308576,38.84205146913072,10.22837920881637,53.36925679910271,Moderate
New York,USA,2024-07-01,18.75513455932299,29.88759335574518,32.15939501555553,13.458719140095965,0.5343612037468473,32.394774617058964,9.525876541646749,93.34043443702612,7.048716223651536,25.790150945766854,Good
